Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-E9FE6D2E,7/4/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,13,0,On Time,None,0.17,8.1,-1.15,3789.04,6477,Standard Shipping
ORD-37000B96,9/9/2024,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,5,17,12,Late,Geopolitical Conflict (Route Diversion),0.22,3.2,1.83,14107.1,876,Expedited Air Freight
ORD-FB0AD55A,9/1/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.84,6,4.64,2811.52,3056,Standard Shipping
ORD-38A5C052,12/1/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,23,0,On Time,None,0.33,3.5,2.68,3740.62,5625,Standard Shipping
ORD-AFED5A6F,1/6/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.74,4.8,3.62,987.45,1135,Standard Shipping
ORD-56D405BF,3/19/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,None,0.41,4.9,3.67,5479.26,7772,Standard Shipping
ORD-17151C00,11/25/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,6,0,On Time,None,0.28,4.4,2.4,2702.08,4222,Standard Shipping
ORD-42DAC3C6,2/24/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.33,9,3.74,6219.74,9353,Standard Shipping
ORD-8A1F4855,8/17/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.32,0.2,5.02,3532.98,5353,Standard Shipping
ORD-9776DF22,9/25/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.28,2.6,4.4,3585.28,5602,Standard Shipping
ORD-B3836144,5/29/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,25,0,On Time,None,0.42,0.6,5.55,4835.81,6811,Standard Shipping
ORD-1186ED2D,4/30/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,8,7,0,On Time,None,0.65,9.2,4.43,3792.52,4597,Standard Shipping
ORD-7412A491,12/27/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,34,0,On Time,None,0.67,5.9,1.58,7281.2,8720,Standard Shipping
ORD-1287BB3B,5/5/2025,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,6,3,0,On Time,None,0.2,9.1,2.34,34821.6,5276,Standard Shipping
ORD-480C99F5,11/20/2024,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,None,0.25,1.2,6.12,61008.75,8874,Standard Shipping
ORD-AC5999A1,3/21/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,6,0,On Time,None,0.4,7.8,3.96,2845.5,4065,Standard Shipping
ORD-611C8345,5/17/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,19,0,On Time,None,0.33,7.2,3.17,5804.12,8728,Standard Shipping
ORD-2F250C5B,3/25/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,8,12,4,Late,Port Congestion,0.79,3.2,1.59,4892.48,3313,Expedited Air Freight
ORD-D767FA55,10/7/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,9,6,0,On Time,None,0.67,1.7,3.74,577.82,692,Standard Shipping
ORD-84A586DA,9/30/2025,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,5,7,2,Late,Port Congestion,0.43,2.7,1.9,82652.1,6369,Expedited Air Freight
ORD-272D32FA,5/31/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,3,5,2,Late,Port Congestion,0.66,9.2,2.54,142781.33,9478,Expedited Air Freight
ORD-2C84DFEB,11/12/2025,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,4,13,9,Late,Geopolitical Conflict (Route Diversion),0.17,8.9,4.44,52169.83,3378,Expedited Air Freight
ORD-7930FEFC,9/14/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,40,11,Late,Geopolitical Conflict (Route Diversion),0.43,3.6,1.86,4803.65,4199,Re-routing
ORD-38018032,3/9/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,None,0.62,6.2,2.15,2937.87,3627,Standard Shipping
ORD-B066BC39,11/1/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,12,0,On Time,None,0.55,2.4,3.93,1119.88,1445,Standard Shipping
ORD-792F2A8F,1/15/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,22,3,Late,Port Congestion,0.4,3.7,7.13,6151.53,7989,Standard Shipping
ORD-2B088B1D,9/24/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,13,0,On Time,None,0.44,9.1,6.1,1306.08,1814,Standard Shipping
ORD-85A3D3A5,4/9/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.6,8.6,4.15,5045.6,6307,Standard Shipping
ORD-4452CB53,5/23/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,None,0.54,7.2,2.08,2802.03,3639,Standard Shipping
ORD-B4CF3C06,4/9/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,25,0,On Time,None,0.45,0.2,2.21,1107.8,1528,Standard Shipping
ORD-EBDFE9C9,3/11/2024,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,4,2,0,On Time,None,0.9,8.6,2.29,62041.65,5937,Standard Shipping
ORD-CCB5DF0E,9/29/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,9,7,0,On Time,None,0.67,0.1,1.3,2360.55,2827,Standard Shipping
ORD-1A162C00,7/5/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,None,0.18,7.6,2.97,4572.5,7750,Standard Shipping
ORD-35DC8648,4/29/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,None,0.21,9.5,3.08,248.66,411,Standard Shipping
ORD-8994681A,12/13/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,7,0,On Time,None,0.12,0.6,2.68,1883.84,3364,Standard Shipping
ORD-73A90423,12/31/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.62,2.3,2.17,4015.17,4957,Standard Shipping
ORD-16AC4A22,10/28/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,13,0,On Time,None,0.41,7.3,3.74,2714.95,3851,Standard Shipping
ORD-CA073F5E,12/15/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,3,0,On Time,None,0.37,0.9,4.47,16705.1,2217,Standard Shipping
ORD-C27A412F,3/21/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.2,5.1,6.12,2805.6,4676,Standard Shipping
ORD-C0CAA43F,12/17/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,12,0,On Time,None,0.84,1.1,4.16,4566.88,4964,Standard Shipping
ORD-2A1197B6,3/6/2025,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,6,21,15,Late,Geopolitical Conflict (Route Diversion),0.74,8.6,3.79,9026.42,393,Expedited Air Freight
ORD-F4EA88D9,9/13/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,25,0,On Time,None,0.37,4.9,3.96,6671.9,9740,Standard Shipping
ORD-F2AAB0F1,11/28/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.68,5.6,4.45,55680.24,6026,Standard Shipping
ORD-D95F214F,8/11/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.37,4.3,3.18,156.87,229,Standard Shipping
ORD-854B6AF7,4/14/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,None,0.78,3.7,3.67,3017.1,3390,Standard Shipping
ORD-D0F91FF5,3/14/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,None,0.54,1.9,2.61,4104.87,5331,Standard Shipping
ORD-9BBA954A,1/19/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,None,0.67,8.6,5.56,3866.05,4630,Standard Shipping
ORD-DCBB8C59,6/19/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,26,0,On Time,None,0.41,0.1,2.93,728.97,1034,Standard Shipping
ORD-86EA094B,12/29/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,23,0,On Time,None,0.68,7,4.49,8295,9875,Standard Shipping
ORD-0D1EEF44,11/27/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.31,3.3,3.8,2155.61,3291,Standard Shipping
ORD-836B09A7,11/14/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,29,0,On Time,None,0.21,5.7,-0.38,5615.61,9282,Standard Shipping
ORD-0C452E11,2/21/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,None,0.89,2.6,5.06,6480.81,6858,Standard Shipping
ORD-F3D249C7,12/12/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,11,0,On Time,None,0.15,7.1,2.87,5401.55,9394,Standard Shipping
ORD-FB21B3C5,1/24/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,13,0,On Time,None,0.86,4.2,2.83,3864.15,4155,Standard Shipping
ORD-13234EAF,2/20/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.48,8.8,4.92,2169.68,2932,Standard Shipping
ORD-D549F490,12/17/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,None,0.77,6.4,-0.17,4794.93,5418,Standard Shipping
ORD-830B2867,1/7/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,20,5,Late,Port Congestion,0.41,3.4,3.85,3789.09,4886,Standard Shipping
ORD-9D114A04,10/3/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.44,7.5,6.28,5778.72,8026,Standard Shipping
ORD-8A620311,8/6/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,24,3,Late,Severe Weather (Typhoon/Storm),0.41,0.8,3.88,5380.56,6360,Standard Shipping
ORD-A6989141,3/20/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,7,0,On Time,None,0.75,9.5,2.62,4799.38,5485,Standard Shipping
ORD-6D528664,2/9/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35,37,35,0,On Time,None,0.71,4,3.83,5091.52,5955,Standard Shipping
ORD-4243BEBF,11/15/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,35,9,Late,Geopolitical Conflict (Route Diversion),0.45,5.3,4.23,1405.92,1212,Re-routing
ORD-2818D1DE,5/23/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.88,2.9,2.22,5423.8,5770,Standard Shipping
ORD-BD9FFE4C,12/1/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,24,0,On Time,None,0.86,8.8,2.78,4378.44,4708,Standard Shipping
ORD-20585EF4,5/15/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,25,23,0,On Time,None,0.5,9,3.08,6911.25,9215,Standard Shipping
ORD-2EF69DE2,2/26/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,18,0,On Time,None,0.37,1.8,4.15,2827,4127,Standard Shipping
ORD-6B9B5C11,7/20/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,43,6,Late,Port Congestion,0.15,4.9,3.36,5264.93,8324,Standard Shipping
ORD-8F70643C,7/10/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,13,0,On Time,None,0.87,4.3,3.5,4092.5,4377,Standard Shipping
ORD-DB0C5F3A,3/2/2025,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,2,0,On Time,None,0.31,4.2,4.04,20411.76,2833,Standard Shipping
ORD-E4A833A5,2/13/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,34,0,On Time,None,0.42,6.6,2.25,5863.18,8258,Standard Shipping
ORD-2A250880,7/14/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,24,0,On Time,None,0.75,2.3,2.19,3576.12,4087,Standard Shipping
ORD-3DE894FF,11/28/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,35,0,On Time,None,0.75,2.9,3.2,5333.12,6095,Standard Shipping
ORD-BF8F73C9,3/28/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.62,1.1,2.67,1249.02,1542,Standard Shipping
ORD-A4E7E36C,10/1/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,3,3,0,On Time,None,0.84,5.3,1.96,66751.52,6596,Standard Shipping
ORD-8D67096C,5/14/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,1,0,On Time,None,0.62,0.6,4.2,80831.52,9072,Standard Shipping
ORD-149BEF60,1/12/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,None,0.36,2.6,2.31,459.68,676,Standard Shipping
ORD-4FAE28B5,10/30/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,None,0.48,5,5.86,2883.04,3896,Standard Shipping
ORD-522502AD,4/23/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,35,0,On Time,None,0.27,3.6,4.19,1229.36,1936,Standard Shipping
ORD-315DB030,4/15/2025,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,1,0,On Time,None,0.14,1.8,4.08,60812.73,9699,Standard Shipping
ORD-4818E49B,4/18/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,35,0,On Time,None,0.36,4.9,4.77,6035.68,8876,Standard Shipping
ORD-D352FC98,9/9/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,8,7,0,On Time,None,0.27,6.1,2.83,2151.38,3388,Standard Shipping
ORD-30C6BE5C,8/29/2024,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.68,3.7,2.28,63820.68,6907,Standard Shipping
ORD-BDBB0686,7/22/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,12,0,On Time,None,0.44,2.7,4.28,800.64,1112,Standard Shipping
ORD-07C3F75B,8/28/2025,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,1,0,On Time,None,0.23,7.6,4.5,4776.09,706,Standard Shipping
ORD-4B787304,9/17/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,None,0.32,7.7,1.94,1920.6,2910,Standard Shipping
ORD-7D039269,12/6/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,15,11,Late,Geopolitical Conflict (Route Diversion),0.69,1.6,3.61,185959.49,8336,Expedited Air Freight
ORD-2D763DDD,9/5/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,47,17,Late,Geopolitical Conflict (Route Diversion),0.13,7.7,2.91,2309.71,2555,Re-routing
ORD-CDAB2162,3/23/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,8,7,0,On Time,None,0.19,9.2,5.32,3298.68,5544,Standard Shipping
ORD-E40C4A39,6/26/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,None,0.84,5,2.9,6289.12,6836,Standard Shipping
ORD-1C0543AA,6/27/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.51,1.3,5.72,6788.2,8991,Standard Shipping
ORD-3B7E3933,10/13/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,7,0,On Time,None,0.21,4.1,3.22,1377.59,2277,Standard Shipping
ORD-E4152FFB,12/28/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,36,35,0,On Time,None,0.68,8,3.87,1607.76,1914,Standard Shipping
ORD-C2869A76,8/10/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,34,8,Late,Geopolitical Conflict (Route Diversion),0.14,2.5,3.62,8094.46,5917,Expedited Air Freight
ORD-B7E0C12A,3/2/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,18,0,On Time,None,0.6,0.3,1.19,7917.6,9897,Standard Shipping
ORD-2250573F,11/17/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,29,0,On Time,None,0.29,1.8,2.88,5194.19,8053,Standard Shipping
ORD-A5C8933D,11/14/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,None,0.12,3.9,2.39,2692.48,4808,Standard Shipping
ORD-8D800F0E,5/10/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,2,0,On Time,None,0.31,1,3,31658.77,4394,Standard Shipping
ORD-D40DDA17,3/8/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,44,19,Late,Geopolitical Conflict (Route Diversion),0.23,5.9,3.95,5417.9,5506,Re-routing
ORD-39AE97C4,3/27/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,None,0.27,8.7,3.86,2382.52,3752,Standard Shipping
ORD-3C18D76D,8/22/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.11,2.9,3.8,35586.05,5829,Standard Shipping
ORD-75449176,4/27/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,8,0,On Time,None,0.41,7.3,4.39,225.6,320,Standard Shipping
ORD-4D754774,7/27/2024,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,None,0.71,3.6,3.66,10119.78,1076,Standard Shipping
ORD-27B958FA,9/7/2024,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,6,1,0,On Time,None,0.3,7.1,4.45,9001.85,1259,Standard Shipping
ORD-8D338105,11/30/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,33,0,On Time,None,0.84,3.9,3.38,1635.76,1778,Standard Shipping
ORD-909C0E25,10/31/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,None,0.68,7.6,4.5,2311.68,2752,Standard Shipping
ORD-5C64D05C,4/25/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,29,0,On Time,None,0.6,7.4,3.54,4307.2,5384,Standard Shipping
ORD-77599981,11/7/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.33,2.2,3.23,2482.45,3733,Standard Shipping
ORD-F5EB5213,3/28/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.57,5.4,2.01,3441.44,4384,Standard Shipping
ORD-E9AA3679,9/1/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,None,0.73,4.4,3.3,7759.05,8970,Standard Shipping
ORD-22D94217,7/3/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,12,0,On Time,None,0.11,3.4,3.58,4875.68,8785,Standard Shipping
ORD-07A6CAC3,8/2/2025,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,10,5,Late,Severe Weather (Typhoon/Storm),0.2,7.8,3.18,38182.32,3214,Expedited Air Freight
ORD-50DB6F5E,10/5/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,29,0,On Time,None,0.12,5.6,3.48,5469.52,9767,Standard Shipping
ORD-92FC8B00,4/17/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.18,0.1,1.4,3940.02,6678,Standard Shipping
ORD-A522EF55,2/13/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,19,0,On Time,None,0.23,0.8,3.15,5069.44,8243,Standard Shipping
ORD-BED8A81F,5/23/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,24,0,On Time,None,0.43,1.2,2.58,3733.01,5221,Standard Shipping
ORD-2600DB5B,2/16/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,38,41,3,Late,Port Congestion,0.27,3.8,4.89,4173.53,5975,Standard Shipping
ORD-5B041288,11/24/2024,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,5,4,0,On Time,None,0.12,0.6,4.03,8938.16,1451,Standard Shipping
ORD-B0156E62,7/18/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,None,0.32,9.3,5,2315.94,3509,Standard Shipping
ORD-91468EF5,1/30/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.5,6.2,4.99,77913,9444,Standard Shipping
ORD-C6E6C2D8,3/10/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,12,0,On Time,None,0.87,5.4,1.42,1774.63,1898,Standard Shipping
ORD-D697E1E1,4/21/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,34,0,On Time,None,0.63,1.7,3.11,3142.64,3856,Standard Shipping
ORD-F0748FEB,7/17/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,26,24,0,On Time,None,0.37,4,3.67,6371.19,9301,Standard Shipping
ORD-CFA4DFC1,2/16/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,11,3,Late,Port Congestion,0.13,3.1,3.63,4991.89,8032,Standard Shipping
ORD-BE39B625,12/26/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,29,0,On Time,None,0.52,1.3,4.41,3629,4775,Standard Shipping
ORD-4E457225,8/16/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,36,0,On Time,None,0.36,5.1,2.04,1739.44,2558,Standard Shipping
ORD-5E33A5FC,11/20/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,8,7,0,On Time,None,0.31,0.7,2.17,1467.2,2240,Standard Shipping
ORD-7D6588C3,7/30/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,29,0,On Time,None,0.54,5.1,1.05,785.4,1020,Standard Shipping
ORD-93079F5C,10/26/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,12,0,On Time,None,0.57,5.7,1.49,7472.41,9519,Standard Shipping
ORD-0C033C86,11/9/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35,38,35,0,On Time,None,0.66,5.1,4.55,838.3,1010,Standard Shipping
ORD-65C84A05,7/24/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,27,0,On Time,None,0.75,2.2,2.35,7039.38,8045,Standard Shipping
ORD-39881233,6/13/2024,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.25,2.8,1.97,13358.12,1943,Standard Shipping
ORD-F5BD32F8,7/6/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,None,0.47,5.3,3.22,7033.95,9570,Standard Shipping
ORD-4A7B4552,12/28/2025,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,7,2,Late,Port Congestion,0.78,1.4,2,35990,2228,Expedited Air Freight
ORD-7B402895,8/26/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,16,8,Late,Severe Weather (Typhoon/Storm),0.68,1.5,1.63,4443.26,4408,Standard Shipping
ORD-AC2EB87A,7/22/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,43,17,Late,Geopolitical Conflict (Route Diversion),0.31,4.3,3.92,8950.98,8541,Re-routing
ORD-CAFBA098,4/6/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,3,1,0,On Time,None,0.15,5.9,1.41,26387.9,4172,Standard Shipping
ORD-DAF74BA8,12/12/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.54,0.1,2.23,2457.84,3192,Standard Shipping
ORD-61A3E4B1,5/9/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,6,0,On Time,None,0.24,3.8,4.77,298.84,482,Standard Shipping
ORD-7E10148E,10/7/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,None,0.6,0.5,3.9,7109.6,8887,Standard Shipping
ORD-B0A2BB29,9/27/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,None,0.11,7.8,3.43,2592.41,4671,Standard Shipping
ORD-57FA03E9,2/8/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,None,0.25,0.3,0.89,5933.12,9493,Standard Shipping
ORD-F6117B7B,8/30/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,36,0,On Time,None,0.45,9.6,3.92,606.82,837,Standard Shipping
ORD-9017BD69,7/28/2024,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,2,0,On Time,None,0.59,1.9,1.52,7704.34,881,Standard Shipping
